Id,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Category
39,77120,44516.34682,89046.05288,97942.4,1449.856,2776.32,1881.728,1264.768,771.2,1542.4,863.744,1974.272,802.048,1326.464,1850.88,586.112,1017.984,1604.096,1573.248,1048.832,1110.528,1480.704,401.024,1419.008,1172.224,678.656,524.416,1820.032,925.44,1388.16,894.592,987.136,832.896,215.936,493.568,709.504,308.48,740.352,1789.184,1758.336,616.96,154.24,277.632,462.72,1943.424,370.176,555.264,185.088,647.808,123.392,92.544,30.848,61.696,3300,32,308480,10000,63674.21872,1.527421379,0.072921169,1.512214797,63677.2975,1.527392039,0.072936384,1.512217633,11,23,31,22,2,2021,11,23,31,22,2,2021,0
40,77120,44516.34682,89046.05288,740.352,1604.096,1017.984,2344.448,2498.688,771.2,1233.92,1665.792,2282.752,678.656,1172.224,1419.008,2097.664,1110.528,462.72,2128.512,1480.704,1634.944,2591.232,1264.768,1573.248,2190.208,524.416,1295.616,956.288,863.744,1758.336,832.896,616.96,1048.832,1141.376,987.136,586.112,802.048,894.592,709.504,277.632,431.872,493.568,647.808,308.48,215.936,185.088,339.328,154.24,246.784,123.392,92.544,30.848,61.696,3035,32,308480,10000,63669.44903,1.527339522,0.072973531,1.512210403,63681.99523,1.52703373,0.073298637,1.512033198,11,23,31,22,2,2021,11,23,31,22,2,2021,0
41,77120,44516.34682,89046.05288,1912.576,1696.64,1665.792,1419.008,246.784,1480.704,1172.224,1141.376,1388.16,1449.856,1357.312,1295.616,1604.096,1326.464,1079.68,1110.528,1203.072,1233.92,678.656,925.44,832.896,802.048,1048.832,987.136,1017.984,740.352,771.2,894.592,956.288,863.744,524.416,709.504,616.96,493.568,462.72,586.112,339.328,401.024,431.872,370.176,647.808,555.264,277.632,185.088,308.48,215.936,154.24,123.392,92.544,61.696,1500,32,308480,10000,63683.70467,1.527349256,0.073020404,1.512144885,63655.15213,1.527408378,0.072917736,1.512228703,11,23,32,22,2,2021,11,23,32,22,2,2021,0
42,77120,44516.34682,89046.05288,1727.488,1542.4,1511.552,1388.16,1480.704,1573.248,1357.312,1048.832,1665.792,1141.376,1264.768,678.656,987.136,1419.008,925.44,863.744,802.048,1233.92,1110.528,1326.464,1295.616,1172.224,1017.984,1203.072,740.352,709.504,1079.68,894.592,462.72,832.896,370.176,956.288,586.112,493.568,616.96,771.2,524.416,401.024,431.872,647.808,308.48,185.088,215.936,277.632,339.328,154.24,123.392,30.848,92.544,61.696,2213,32,308480,10000,63668.01021,1.527307097,0.073095148,1.51208321,63666.41967,1.526991573,0.073398571,1.511940135,11,23,32,22,2,2021,11,23,32,22,2,2021,0
43,77117.5,44514.90373,89043.16628,2097.596,1511.503,2282.678,1604.044,1542.35,2066.749,1943.361,2005.055,832.869,1048.798,1449.809,894.563,493.552,1696.585,925.41,1388.115,863.716,1634.891,1974.208,1418.962,678.634,1172.186,1727.432,2035.902,1850.82,1789.126,771.175,1141.339,1295.574,1326.421,1110.492,1079.645,740.328,586.093,370.164,987.104,1233.88,462.705,802.022,1264.727,956.257,1203.033,1357.268,277.623,524.399,1017.951,308.47,339.317,61.694,30.847,4017,32,308470,10000,63657.00178,1.527299572,0.073742117,1.51128621,63676.24161,1.527422757,0.073782083,1.511146889,11,23,33,22,2,2021,11,23,33,22,2,2021,1
44,77117.5,44514.90373,89043.16628,1881.667,1789.126,30.847,1388.115,1511.503,1264.727,1110.492,555.246,1480.656,1326.421,1079.645,1295.574,832.869,1573.197,1048.798,1203.033,863.716,246.776,925.41,493.552,586.093,1017.951,1141.339,1233.88,1172.186,771.175,894.563,431.858,802.022,524.399,709.481,616.94,987.104,678.634,1542.35,740.328,401.011,956.257,277.623,462.705,370.164,647.787,339.317,308.47,215.929,185.082,154.235,123.388,92.541,61.694,2171,32,308470,10000,63690.18758,1.52732225,0.07290531,1.512308141,63672.43512,1.527750284,0.072536695,1.512449138,11,23,33,22,2,2021,11,23,33,22,2,2021,1
45,77122.25,44517.6456,89048.65083,1326.5027,339.3379,1542.445,1604.1428,1696.6895,647.8269,1634.9917,1357.3516,1388.2005,1419.0494,1789.2362,1018.0137,1449.8983,1141.4093,1295.6538,1048.8626,1511.5961,956.3159,987.1648,555.2802,1203.1071,1172.2582,894.6181,1110.5604,925.467,1079.7115,1233.956,863.7692,771.2225,802.0714,678.6758,740.3736,586.1291,832.9203,616.978,709.5247,493.5824,462.7335,524.4313,431.8846,308.489,401.0357,277.6401,215.9423,370.1868,185.0934,154.2445,123.3956,92.5467,61.6978,1525,32,308489,10000,63665.3298,1.527383875,0.073165391,1.511939126,63685.18949,1.527428855,0.072908584,1.5122249,11,23,34,22,2,2021,11,23,34,22,2,2021,1
46,77120,44516.34682,89046.05288,709.504,2282.752,3023.104,1172.224,1048.832,1388.16,3053.952,1326.464,5028.224,185.088,2961.408,1820.032,3917.696,246.784,894.592,2251.904,493.568,1480.704,431.872,678.656,1604.096,771.2,802.048,555.264,1850.88,1943.424,1912.576,2344.448,2005.12,1696.64,925.44,2035.968,1110.528,740.352,1542.4,1079.68,832.896,1233.92,524.416,586.112,1511.552,401.024,1357.312,2560.384,370.176,123.392,97942.4,92.544,30.848,61.696,3571,32,308480,10000,63675.1089,1.527311948,0.073112292,1.512058299,63673.12735,1.527263434,0.073117396,1.512087934,11,23,34,22,2,2021,11,23,34,22,2,2021,1
47,77120,44516.34682,89046.05288,2066.816,1727.488,1573.248,1789.184,586.112,1388.16,2807.168,1943.424,1110.528,431.872,1511.552,2683.776,1141.376,2745.472,1357.312,2591.232,2406.144,2005.12,1079.68,832.896,401.024,2190.208,1912.576,493.568,1758.336,925.44,802.048,1326.464,1233.92,524.416,863.744,1172.224,1480.704,1419.008,740.352,678.656,771.2,185.088,894.592,709.504,555.264,462.72,616.96,370.176,97942.4,647.808,123.392,92.544,30.848,61.696,3355,32,308480,10000,63665.03588,1.527383674,0.073102377,1.512017526,63655.445,1.527408578,0.072980693,1.51215029,11,23,34,22,2,2021,11,23,35,22,2,2021,1
48,77120,44516.34682,89046.05288,1295.616,1912.576,1604.096,1141.376,1480.704,1017.984,863.744,1419.008,1233.92,616.96,678.656,1573.248,894.592,1511.552,1727.488,1110.528,308.48,1326.464,1172.224,1850.88,740.352,1079.68,1264.768,1388.16,771.2,1357.312,1203.072,1542.4,709.504,555.264,802.048,832.896,586.112,956.288,647.808,401.024,431.872,462.72,524.416,493.568,277.632,370.176,185.088,215.936,246.784,154.24,123.392,92.544,30.848,61.696,2745,32,308480,10000,63691.86735,1.527119096,0.073265528,1.512010861,63674.00303,1.527075394,0.073304911,1.511994349,11,23,35,22,2,2021,11,23,35,22,2,2021,1
49,77120,44516.34682,89046.05288,1419.008,1696.64,1789.184,1974.272,1480.704,1388.16,1172.224,771.2,894.592,832.896,925.44,1141.376,246.784,1326.464,1357.312,1295.616,1017.984,1511.552,802.048,1758.336,1203.072,462.72,524.416,1264.768,678.656,1048.832,740.352,987.136,1110.528,863.744,1542.4,1079.68,616.96,956.288,370.176,647.808,709.504,431.872,401.024,493.568,308.48,339.328,277.632,185.088,215.936,154.24,123.392,30.848,92.544,61.696,2976,32,308480,10000,63667.45435,1.52733816,0.072975822,1.512208566,63670.2703,1.527340083,0.073149765,1.511990898,11,23,35,22,2,2021,11,23,35,22,2,2021,1
50,77120,44516.34682,89046.05288,1480.704,1727.488,1449.856,1388.16,1326.464,1604.096,1203.072,1542.4,1048.832,1233.92,1943.424,1295.616,1511.552,1573.248,925.44,1141.376,956.288,832.896,771.2,401.024,1264.768,1172.224,987.136,678.656,863.744,555.264,1079.68,740.352,431.872,1110.528,802.048,709.504,1017.984,647.808,894.592,586.112,493.568,616.96,462.72,524.416,277.632,308.48,339.328,185.088,215.936,154.24,246.784,123.392,92.544,61.696,1868,32,308480,10000,63669.61173,1.527386796,0.073008479,1.512131888,63685.48238,1.527429055,0.072971524,1.512146524,11,23,36,22,2,2021,11,23,36,22,2,2021,1
51,77120,44516.34682,89046.05288,1326.464,1233.92,1542.4,802.048,1141.376,1573.248,1480.704,586.112,740.352,1634.944,1974.272,925.44,1696.64,1203.072,1172.224,1388.16,771.2,1079.68,462.72,1758.336,1017.984,493.568,832.896,1357.312,709.504,1264.768,894.592,647.808,987.136,1048.832,1110.528,524.416,401.024,1419.008,678.656,956.288,616.96,370.176,863.744,431.872,277.632,308.48,339.328,215.936,185.088,154.24,123.392,92.544,30.848,61.696,2353,32,308480,10000,63677.61513,1.527235066,0.073004621,1.512249387,63677.18044,1.527391959,0.07291122,1.512248987,11,23,36,22,2,2021,11,23,36,22,2,2021,1
52,77120,44516.34682,89046.05288,1449.856,1912.576,1604.096,1110.528,1696.64,1326.464,1789.184,1634.944,1203.072,1048.832,1758.336,431.872,1295.616,925.44,987.136,1264.768,832.896,678.656,1573.248,709.504,1141.376,1079.68,370.176,1017.984,493.568,802.048,1172.224,1233.92,894.592,956.288,740.352,771.2,863.744,401.024,616.96,524.416,462.72,555.264,586.112,647.808,277.632,339.328,215.936,308.48,185.088,30.848,154.24,123.392,92.544,61.696,2084,32,308480,10000,63679.66336,1.527472245,0.072798243,1.512329925,63674.72866,1.527343128,0.073030715,1.512136607,11,23,37,22,2,2021,11,23,37,22,2,2021,1
53,77120,44516.34682,89046.05288,1357.312,1634.944,1573.248,1264.768,740.352,2313.6,1388.16,1542.4,1881.728,1696.64,1419.008,678.656,1758.336,771.2,586.112,1141.376,1326.464,1172.224,1017.984,1511.552,1048.832,1233.92,1203.072,802.048,709.504,1079.68,987.136,832.896,616.96,863.744,555.264,894.592,956.288,370.176,431.872,401.024,493.568,647.808,524.416,277.632,215.936,462.72,339.328,308.48,185.088,30.848,154.24,123.392,92.544,61.696,2119,32,308480,10000,63699.3565,1.527407079,0.073151573,1.511939151,63669.12647,1.52730786,0.072904196,1.512320238,11,23,37,22,2,2021,11,23,37,22,2,2021,1
54,77122.25,44517.6456,89048.65083,1449.8983,1696.6895,956.3159,1295.6538,1141.4093,647.8269,1357.3516,1264.8049,1110.5604,1419.0494,1665.8406,1388.2005,987.1648,1604.1428,1758.3873,1233.956,1018.0137,1048.8626,1326.5027,894.6181,925.467,802.0714,1172.2582,1079.7115,740.3736,678.6758,1203.1071,863.7692,524.4313,832.9203,277.6401,616.978,709.5247,771.2225,30.8489,431.8846,493.5824,586.1291,246.7912,555.2802,215.9423,308.489,401.0357,462.7335,185.0934,370.1868,154.2445,123.3956,92.5467,61.6978,1769,32,308489,10000,63668.82253,1.5274177,0.072838803,1.512319959,63687.64218,1.527477676,0.072789107,1.512337258,11,23,38,22,2,2021,11,23,38,22,2,2021,0
55,77122.25,44517.6456,89048.65083,1850.934,1758.3873,1573.2939,1388.2005,1881.7829,1264.8049,2221.1208,1018.0137,1203.1071,1511.5961,1542.445,1048.8626,2128.5741,1820.0851,1419.0494,1079.7115,1110.5604,925.467,1141.4093,1604.1428,802.0714,1912.6318,462.7335,1357.3516,740.3736,1727.5384,493.5824,709.5247,863.7692,1233.956,987.1648,771.2225,401.0357,1172.2582,586.1291,616.978,524.4313,894.6181,678.6758,277.6401,370.1868,555.2802,215.9423,185.0934,154.2445,246.7912,123.3956,92.5467,30.8489,61.6978,2864,32,308489,10000,63677.80757,1.527313793,0.073045931,1.512139447,63668.98491,1.527464974,0.072873748,1.512241442,11,23,38,22,2,2021,11,23,38,22,2,2021,0
56,77117.5,44514.90373,89043.16628,1912.514,1573.197,1542.35,1203.033,1233.88,1141.339,1511.503,1079.645,1696.585,1418.962,1727.432,1264.727,956.257,1110.492,832.869,1357.268,1295.574,647.787,1449.809,616.94,1326.421,1048.798,586.093,987.104,555.246,1017.951,370.164,925.41,863.716,771.175,740.328,678.634,431.858,894.563,401.011,493.552,802.022,709.481,462.705,524.399,308.47,277.623,215.929,185.082,339.317,154.235,246.776,123.388,92.541,61.694,1555,32,308470,10000,63667.3278,1.527746829,0.072948626,1.511940975,63683.5121,1.527270537,0.072979053,1.512254815,11,23,38,22,2,2021,11,23,38,22,2,2021,0
57,77120,44516.34682,89046.05288,1573.248,1727.488,1233.92,1634.944,1048.832,1542.4,956.288,1974.272,1388.16,987.136,771.2,647.808,1326.464,1511.552,1295.616,1172.224,1203.072,1141.376,1264.768,1357.312,1480.704,709.504,1079.68,1017.984,1419.008,740.352,894.592,1110.528,802.048,678.656,832.896,586.112,863.744,925.44,555.264,524.416,616.96,308.48,277.632,401.024,462.72,493.568,431.872,370.176,215.936,185.088,154.24,123.392,92.544,61.696,1546,32,308480,10000,63664.72501,1.527304852,0.073035669,1.512158848,63677.69036,1.527313712,0.073020771,1.512170801,11,23,39,22,2,2021,11,23,39,22,2,2021,0
58,77120,44516.34682,89046.05288,1573.248,1820.032,1017.984,1604.096,1727.488,1326.464,1696.64,1480.704,1388.16,1634.944,1141.376,1079.68,956.288,678.656,1110.528,1264.768,1357.312,1419.008,339.328,1233.92,987.136,1048.832,1203.072,709.504,1172.224,740.352,863.744,832.896,524.416,771.2,925.44,586.112,894.592,616.96,802.048,493.568,277.632,431.872,555.264,462.72,215.936,401.024,308.48,30.848,370.176,185.088,154.24,123.392,92.544,61.696,1833,32,308480,10000,63673.66719,1.527153763,0.073233052,1.512025503,63655.06338,1.527376869,0.072898646,1.512275831,11,23,39,22,2,2021,11,23,39,22,2,2021,0
59,77117.5,44514.90373,89043.16628,1357.268,1604.044,1634.891,1511.503,1727.432,1418.962,1388.115,401.011,1449.809,1233.88,616.94,1172.186,1141.339,647.787,832.869,1203.033,925.41,462.705,1295.574,709.481,1017.951,894.563,1480.656,1326.421,987.104,771.175,740.328,1079.645,1264.727,1110.492,431.858,678.634,1048.798,863.716,802.022,586.093,956.257,308.47,555.246,524.399,493.552,277.623,185.082,215.929,154.235,339.317,123.388,92.541,30.847,61.694,2383,32,308470,10000,63667.91042,1.527385636,0.07307374,1.51205165,63673.21442,1.527232053,0.073136062,1.512088014,11,23,40,22,2,2021,11,23,40,22,2,2021,0
60,77122.25,44517.6456,89048.65083,925.467,1604.1428,1573.2939,1141.4093,2313.6675,1943.4807,987.1648,678.6758,2066.8763,1850.934,1018.0137,1665.8406,1233.956,1449.8983,740.3736,2344.5164,1264.8049,524.4313,493.5824,1079.7115,832.9203,771.2225,462.7335,1326.5027,1881.7829,2159.423,709.5247,1110.5604,370.1868,1419.0494,1172.2582,1388.2005,1696.6895,616.978,802.0714,431.8846,956.3159,401.0357,277.6401,647.8269,308.489,339.3379,185.0934,215.9423,154.2445,246.7912,123.3956,92.5467,30.8489,61.6978,2931,32,308489,10000,63685.41838,1.527240407,0.072957775,1.512303756,63669.40774,1.527418099,0.072964659,1.512163166,11,23,40,22,2,2021,11,23,40,22,2,2021,0
61,77117.5,44514.90373,89043.16628,1727.432,1604.044,1696.585,1233.88,1573.197,1542.35,1264.727,1480.656,1511.503,1048.798,555.246,1295.574,1357.268,1418.962,647.787,586.093,1110.492,1388.115,1141.339,894.563,1326.421,1203.033,987.104,1017.951,493.552,1172.186,524.399,863.716,1449.809,740.328,678.634,802.022,462.705,771.175,1079.645,925.41,709.481,616.94,832.869,401.011,431.858,277.623,308.47,370.164,154.235,215.929,185.082,123.388,92.541,61.694,1498,32,308470,10000,63663.74728,1.527382795,0.072825465,1.512362495,63686.54514,1.527194028,0.073199446,1.512037401,11,23,41,22,2,2021,11,23,41,22,2,2021,0
62,77122.25,44517.6456,89048.65083,1480.7472,1203.1071,1850.934,1665.8406,1604.1428,1542.445,1357.3516,1449.8983,894.6181,1048.8626,1079.7115,1326.5027,1018.0137,1295.6538,987.1648,1172.2582,1696.6895,1141.4093,802.0714,1388.2005,709.5247,956.3159,616.978,1264.8049,863.7692,678.6758,1110.5604,740.3736,555.2802,925.467,832.9203,771.2225,462.7335,586.1291,339.3379,277.6401,493.5824,431.8846,401.0357,647.8269,524.4313,370.1868,308.489,215.9423,185.0934,246.7912,154.2445,123.3956,92.5467,61.6978,1550,32,308489,10000,63668.15813,1.527338641,0.073126869,1.512020412,63668.22778,1.527228639,0.073141801,1.512083411,11,23,41,22,2,2021,11,23,41,22,2,2021,0
63,77117.5,44514.90373,89043.16628,2035.902,1141.339,555.246,1110.492,1357.268,1233.88,1696.585,1388.115,1418.962,1665.738,1604.044,586.093,1172.186,1295.574,832.869,894.563,1480.656,802.022,1727.432,925.41,1079.645,1264.727,1017.951,1203.033,863.716,678.634,493.552,709.481,987.104,370.164,462.705,956.257,1634.891,616.94,771.175,524.399,401.011,740.328,431.858,647.787,308.47,185.082,215.929,339.317,277.623,154.235,123.388,30.847,92.541,61.694,2124,32,308470,10000,63654.79306,1.527581103,0.072840473,1.512196899,63674.48119,1.527390118,0.072977574,1.512167843,11,23,41,22,2,2021,11,23,41,22,2,2021,0
64,77122.25,44517.6456,89048.65083,1326.5027,1665.8406,1480.7472,1110.5604,1850.934,1604.1428,1511.5961,1449.8983,1141.4093,647.8269,1295.6538,1357.3516,370.1868,493.5824,1203.1071,462.7335,1018.0137,431.8846,1233.956,1079.7115,1264.8049,678.6758,894.6181,740.3736,1172.2582,863.7692,1634.9917,616.978,401.0357,802.0714,987.1648,925.467,524.4313,771.2225,956.3159,709.5247,832.9203,308.489,586.1291,1048.8626,555.2802,185.0934,215.9423,277.6401,154.2445,339.3379,123.3956,92.5467,30.8489,61.6978,2429,32,308489,10000,63687.30526,1.527430297,0.072716521,1.512462777,63683.83394,1.527600822,0.073048146,1.511924788,11,23,42,22,2,2021,11,23,42,22,2,2021,0
65,77120,44516.34682,89046.05288,1665.792,1172.224,1727.488,1974.272,1604.096,1233.92,1141.376,987.136,1634.944,709.504,1295.616,894.592,1419.008,1203.072,1048.832,1017.984,678.656,1264.768,339.328,740.352,1326.464,771.2,555.264,1079.68,956.288,1357.312,1110.528,802.048,925.44,586.112,431.872,616.96,863.744,246.784,401.024,277.632,370.176,647.808,832.896,493.568,308.48,524.416,215.936,462.72,30.848,185.088,154.24,123.392,92.544,61.696,1954,32,308480,10000,63672.22404,1.527420019,0.072923457,1.51221296,63685.0595,1.527475918,0.072880633,1.51222478,11,23,42,22,2,2021,11,23,42,22,2,2021,0
66,77120,44516.34682,89046.05288,1789.184,956.288,1943.424,1295.616,1264.768,1511.552,1203.072,1758.336,1357.312,1480.704,1542.4,1419.008,894.592,462.72,1573.248,1141.376,1326.464,1048.832,709.504,1079.68,987.136,1110.528,832.896,771.2,493.568,863.744,1172.224,740.352,1233.92,925.44,802.048,431.872,616.96,308.48,678.656,524.416,586.112,401.024,555.264,370.176,339.328,277.632,647.808,215.936,185.088,154.24,246.784,123.392,92.544,61.696,1633,32,308480,10000,63674.81557,1.527311748,0.073049369,1.512136688,63685.56912,1.52739768,0.072990153,1.512146604,11,23,43,22,2,2021,11,23,43,22,2,2021,0
67,77120,44516.34682,89046.05288,1634.944,1542.4,1233.92,1758.336,1789.184,1480.704,1388.16,1604.096,1357.312,1079.68,1449.856,1203.072,1172.224,1141.376,1110.528,1295.616,925.44,987.136,1264.768,1017.984,1048.832,709.504,956.288,802.048,771.2,740.352,863.744,308.48,616.96,431.872,524.416,894.592,555.264,678.656,339.328,832.896,401.024,586.112,246.784,493.568,370.176,462.72,647.808,277.632,215.936,185.088,154.24,123.392,92.544,61.696,1587,32,308480,10000,63674.17941,1.527075515,0.07334262,1.511947316,63675.20907,1.527233419,0.073133767,1.512089855,11,23,43,22,2,2021,11,23,43,22,2,2021,0
68,77120,44516.34682,89046.05288,1974.272,339.328,1326.464,1789.184,1573.248,1912.576,1141.376,1758.336,1480.704,1357.312,925.44,1110.528,1388.16,1295.616,863.744,1850.88,1172.224,894.592,802.048,1203.072,1017.984,1233.92,616.96,832.896,678.656,524.416,771.2,1079.68,555.264,987.136,709.504,740.352,401.024,1048.832,956.288,493.568,586.112,462.72,647.808,431.872,277.632,308.48,215.936,370.176,185.088,246.784,154.24,123.392,92.544,61.696,1665,32,308480,10000,63667.02069,1.527495079,0.07288259,1.512208166,63675.13943,1.527343408,0.073118837,1.512026864,11,23,44,22,2,2021,11,23,44,22,2,2021,0
69,77122.25,44517.6456,89048.65083,1665.8406,2190.2719,1850.934,1326.5027,1357.3516,1480.7472,1419.0494,1881.7829,431.8846,1604.1428,1079.7115,1018.0137,1048.8626,832.9203,1110.5604,2066.8763,1295.6538,987.1648,1203.1071,740.3736,802.0714,925.467,709.5247,1233.956,1449.8983,956.3159,863.7692,586.1291,894.6181,1172.2582,616.978,1758.3873,1542.445,524.4313,678.6758,771.2225,401.0357,493.5824,462.7335,555.2802,277.6401,370.1868,185.0934,215.9423,154.2445,246.7912,123.3956,92.5467,30.8489,61.6978,2734,32,308489,10000,63681.71148,1.527347896,0.07323793,1.511875632,63668.14071,1.527260022,0.073123133,1.51208333,11,23,44,22,2,2021,11,23,44,22,2,2021,0
70,77122.25,44517.6456,89048.65083,1789.2362,1573.2939,1419.0494,1480.7472,1388.2005,1727.5384,956.3159,1511.5961,1542.445,1264.8049,863.7692,894.6181,740.3736,678.6758,1141.4093,1110.5604,1018.0137,1172.2582,1203.1071,1295.6538,1079.7115,524.4313,771.2225,1233.956,802.0714,925.467,616.978,1326.5027,832.9203,493.5824,462.7335,1048.8626,431.8846,339.3379,586.1291,987.1648,709.5247,308.489,370.1868,401.0357,555.2802,647.8269,277.6401,215.9423,185.0934,154.2445,246.7912,123.3956,92.5467,61.6978,1701,32,308489,10000,63683.92204,1.527270818,0.073067048,1.512145085,63677.69036,1.527313712,0.073020771,1.512170801,11,23,44,22,2,2021,11,23,44,22,2,2021,0
71,77117.5,44514.90373,89043.16628,1542.35,555.246,1357.268,1388.115,1758.279,1326.421,1696.585,1634.891,1665.738,1511.503,1141.339,1264.727,1048.798,1789.126,863.716,1172.186,987.104,1079.645,586.093,925.41,616.94,1110.492,832.869,771.175,1203.033,894.563,802.022,1017.951,493.552,524.399,678.634,740.328,709.481,956.257,1233.88,431.858,370.164,462.705,401.011,647.787,277.623,215.929,339.317,308.47,185.082,30.847,154.235,123.388,92.541,61.694,2078,32,308470,10000,63689.74179,1.527164785,0.073239815,1.512008897,63671.52257,1.527419541,0.072772492,1.512401104,11,23,45,22,2,2021,11,23,45,22,2,2021,0
72,77120,44516.34682,89046.05288,1850.88,1264.768,1634.944,1480.704,647.808,894.592,1172.224,1203.072,1357.312,925.44,555.264,1727.488,1295.616,1665.792,1326.464,956.288,1573.248,1017.984,802.048,1079.68,1141.376,832.896,1110.528,771.2,370.176,987.136,1233.92,863.744,678.656,1449.856,1048.832,431.872,740.352,586.112,616.96,493.568,709.504,524.416,401.024,462.72,277.632,308.48,154.24,185.088,215.936,246.784,339.328,123.392,92.544,61.696,1502,32,308480,10000,63678.10088,1.527313993,0.07310885,1.512061062,63685.76309,1.527476397,0.073031794,1.512036678,11,23,45,22,2,2021,11,23,45,22,2,2021,0
73,77122.25,44517.6456,89048.65083,1758.3873,1850.934,709.5247,2560.4587,1172.2582,832.9203,802.0714,370.1868,2868.9477,1881.7829,1573.2939,1295.6538,2066.8763,2529.6098,2005.1785,1388.2005,1203.1071,1912.6318,401.0357,1048.8626,2128.5741,740.3736,524.4313,2097.7252,1079.7115,863.7692,1665.8406,586.1291,2437.0631,987.1648,771.2225,431.8846,1727.5384,678.6758,277.6401,1974.3296,1018.0137,1634.9917,493.5824,1696.6895,1449.8983,185.0934,1264.8049,956.3159,339.3379,462.7335,123.3956,92.5467,30.8489,61.6978,3529,32,308489,10000,63654.48953,1.527329303,0.073205938,1.511929091,63666.44754,1.527384638,0.072759184,1.512443644,11,23,46,22,2,2021,11,23,46,22,2,2021,0
